"Domain","UniqueName","Name","Enabled","ParentUniqueName"
"unspsc","31351402","Carbon steel bonded tube assemblies","313514","Yes"
"unspsc","31351406","Non metallic bonded tube assemblies","313514","Yes"
"unspsc","31351409","Stainless steel bonded tube assemblies","313514","Yes"
"unspsc","31351410","Titanium bonded tube assemblies","313514","Yes"
"unspsc","31351411","Waspalloy bonded tube assemblies","313514","Yes"
"unspsc","31351412","Copper bonded tube assemblies","313514","Yes"
"unspsc","31351413","Brass bonded tube assemblies","313514","Yes"
"unspsc","31351403","Hastalloy X bonded tube assemblies","313514","Yes"
"unspsc","31351512","Copper bolted tube assemblies","313515","Yes"
"unspsc","31351513","Brass bolted tube assemblies","313515","Yes"
"unspsc","31351501","Aluminum bolted tube assemblies","313515","Yes"
"unspsc","31351502","Carbon steel bolted tube assemblies","313515","Yes"
"unspsc","31351503","Hastalloy X bolted tube assemblies","313515","Yes"
"unspsc","31351504","Inconel bolted tube assemblies","313515","Yes"
"unspsc","31351505","Low alloy steel bolted tube assemblies","313515","Yes"
"unspsc","31351506","Non metallic bolted tube assemblies","313515","Yes"
"unspsc","31351509","Stainless steel bolted tube assemblies","313515","Yes"
"unspsc","31351510","Titanium bolted tube assemblies","313515","Yes"
"unspsc","31351511","Waspalloy bolted tube assemblies","313515","Yes"
"unspsc","31351611","Waspalloy solvent welded tube assemblies","313516","Yes"
"unspsc","31351612","Copper solvent welded tube assemblies","313516","Yes"
"unspsc","31351613","Brass solvent welded tube assemblies","313516","Yes"
"unspsc","31351601","Aluminum solvent welded tube assemblies","313516","Yes"
"unspsc","31351602","Carbon steel solvent welded tube assemblies","313516","Yes"
"unspsc","31351603","Hastalloy X solvent welded tube assemblies","313516","Yes"
"unspsc","31351604","Inconel solvent welded tube assemblies","313516","Yes"
"unspsc","31351605","Low alloy steel solvent welded tube assemblies","313516","Yes"
"unspsc","31351606","Non metallic solvent welded tube assemblies","313516","Yes"
"unspsc","31351609","Stainless steel solvent welded tube assemblies","313516","Yes"
"unspsc","31351610","Titanium solvent welded tube assemblies","313516","Yes"
"unspsc","31351710","Titanium sonic welded tube assemblies","313517","Yes"
"unspsc","31351711","Waspalloy sonic welded tube assemblies","313517","Yes"
"unspsc","31351712","Copper sonic welded tube assemblies","313517","Yes"
"unspsc","31351713","Brass sonic welded tube assemblies","313517","Yes"
"unspsc","31351701","Aluminum sonic welded tube assemblies","313517","Yes"
"unspsc","31351702","Carbon steel sonic welded tube assemblies","313517","Yes"
"unspsc","31351703","Hastalloy X sonic welded tube assemblies","313517","Yes"
"unspsc","31351704","Inconel sonic welded tube assemblies","313517","Yes"
"unspsc","31351705","Low alloy steel sonic welded tube assemblies","313517","Yes"
"unspsc","31351706","Non metallic sonic welded tube assemblies","313517","Yes"
"unspsc","31351709","Stainless steel sonic welded tube assemblies","313517","Yes"
"unspsc","313617","Riveted plate assemblies","3136","Yes"
"unspsc","313616","Sonic welded plate assemblies","3136","Yes"
"unspsc","313611","Bonded plate assemblies","3136","Yes"
"unspsc","313612","Bolted plate assemblies","3136","Yes"
"unspsc","313613","Solvent welded plate assemblies","3136","Yes"
"unspsc","313614","Welded or brazed plate assemblies","3136","Yes"
"unspsc","313615","Ultra violet welded UV plate assemblies","3136","Yes"
"unspsc","31361106","Non metallic bonded plate assemblies","313611","Yes"
"unspsc","31361109","Stainless steel bonded plate assemblies","313611","Yes"
"unspsc","31361110","Titanium bonded plate assemblies","313611","Yes"
"unspsc","31361111","Waspalloy bonded plate assemblies","313611","Yes"
"unspsc","31361112","Copper bonded plate assemblies","313611","Yes"
"unspsc","31361113","Brass bonded plate assemblies","313611","Yes"
"unspsc","31361101","Aluminum bonded plate assemblies","313611","Yes"
"unspsc","31361102","Carbon steel bonded plate assemblies","313611","Yes"
"unspsc","31361103","Hastalloy X bonded plate assemblies","313611","Yes"
"unspsc","31361104","Inconel bonded plate assemblies","313611","Yes"
"unspsc","31361105","Low alloy steel bonded plate assemblies","313611","Yes"
"unspsc","31361206","Non metallic bolted plate assemblies","313612","Yes"
"unspsc","31361209","Stainless steel bolted plate assemblies","313612","Yes"
"unspsc","31361210","Titanium bolted plate assemblies","313612","Yes"
"unspsc","31361211","Waspalloy bolted plate assemblies","313612","Yes"
"unspsc","31361212","Copper bolted plate assemblies","313612","Yes"
"unspsc","31361213","Brass bolted plate assemblies","313612","Yes"
"unspsc","31361201","Aluminum bolted plate assemblies","313612","Yes"
"unspsc","31361202","Carbon steel bolted plate assemblies","313612","Yes"
"unspsc","31361203","Hastalloy X bolted plate assemblies","313612","Yes"
"unspsc","31361204","Inconel bolted plate assemblies","313612","Yes"
"unspsc","31361205","Low alloy steel bolted plate assemblies","313612","Yes"
"unspsc","31361404","Inconel welded or brazed plate assemblies","313614","Yes"
"unspsc","31361405","Low alloy steel welded or brazed plate assemblies","313614","Yes"
"unspsc","31361406","Non metallic welded or brazed plate assemblies","313614","Yes"
"unspsc","31361409","Stainless steel welded or brazed plate assemblies","313614","Yes"
"unspsc","31361410","Titanium welded or brazed plate assemblies","313614","Yes"
"unspsc","31361411","Waspalloy welded or brazed plate assemblies","313614","Yes"
"unspsc","31361412","Copper welded or brazed plate assemblies","313614","Yes"
"unspsc","31361413","Brass welded or brazed plate assemblies","313614","Yes"
"unspsc","31361401","Aluminum welded or brazed plate assemblies","313614","Yes"
"unspsc","31361402","Carbon steel welded or brazed plate assemblies","313614","Yes"
"unspsc","31361403","Hastalloy X welded or brazed plate assemblies","313614","Yes"
"unspsc","31361305","Low alloy steel solvent welded plate assemblies","313613","Yes"
"unspsc","31361306","Non metallic solvent welded plate assemblies","313613","Yes"
"unspsc","31361309","Stainless steel solvent welded plate assemblies","313613","Yes"
"unspsc","31361310","Titanium solvent welded plate assemblies","313613","Yes"
"unspsc","31361311","Waspalloy solvent welded plate assemblies","313613","Yes"
"unspsc","31361312","Copper solvent welded plate assemblies","313613","Yes"
"unspsc","31361313","Brass solvent welded plate assemblies","313613","Yes"
"unspsc","31361301","Aluminum solvent welded plate assemblies","313613","Yes"
"unspsc","31361302","Carbon steel solvent welded plate assemblies","313613","Yes"
"unspsc","31361303","Hastalloy X solvent welded plate assemblies","313613","Yes"
"unspsc","31361304","Inconel solvent welded plate assemblies","313613","Yes"
"unspsc","31361503","Hastalloy X ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361504","Inconel ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361505","Low alloy steel ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361506","Non metallic ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361509","Stainless steel ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361510","Titanium ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361511","Waspalloy ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361512","Copper ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361513","Brass ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361501","Aluminum ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361502","Carbon steel ultra violet welded plate assemblies","313615","Yes"
"unspsc","31361613","Brass sonic welded plate assemblies","313616","Yes"
"unspsc","31361601","Aluminum sonic welded plate assemblies","313616","Yes"
"unspsc","31361602","Carbon steel sonic welded plate assemblies","313616","Yes"
"unspsc","31361603","Hastalloy X sonic welded plate assemblies","313616","Yes"
"unspsc","31361604","Inconel sonic welded plate assemblies","313616","Yes"
"unspsc","31361605","Low alloy steel sonic welded plate assemblies","313616","Yes"
"unspsc","31361606","Non metallic sonic welded plate assemblies","313616","Yes"
"unspsc","31361609","Stainless steel sonic welded plate assemblies","313616","Yes"
"unspsc","31361610","Titanium sonic welded plate assemblies","313616","Yes"
"unspsc","31361611","Waspalloy sonic welded plate assemblies","313616","Yes"
"unspsc","31361612","Copper sonic welded plate assemblies","313616","Yes"
"unspsc","31361712","Copper riveted plate assemblies","313617","Yes"
"unspsc","31361713","Brass riveted plate assemblies","313617","Yes"
"unspsc","31361701","Aluminum riveted plate assemblies","313617","Yes"
"unspsc","31361702","Carbon steel riveted plate assemblies","313617","Yes"
"unspsc","31361703","Hastalloy X riveted plate assemblies","313617","Yes"
"unspsc","31361704","Inconel riveted plate assemblies","313617","Yes"
"unspsc","31361705","Low alloy steel riveted plate assemblies","313617","Yes"
"unspsc","31361706","Non metallic riveted plate assemblies","313617","Yes"
"unspsc","31361709","Stainless steel riveted plate assemblies","313617","Yes"
"unspsc","31361710","Titanium riveted plate assemblies","313617","Yes"
"unspsc","31361711","Waspalloy riveted plate assemblies","313617","Yes"
"unspsc","31371001","Insulation boards","313710","Yes"
"unspsc","31371002","Insulating wool","313710","Yes"
"unspsc","31371003","Refractory blankets","313710","Yes"
"unspsc","313710","Ceramic fibre products","3137","Yes"
"unspsc","313713","Shaped refractories","3137","Yes"
"unspsc","313712","Castables","3137","Yes"
"unspsc","313711","Refractory bricks","3137","Yes"
"unspsc","313714","Refractory tiles","3137","Yes"
"unspsc","31371104","Silica bricks","313711","Yes"
"unspsc","31371105","High alumina bricks","313711","Yes"
"unspsc","31371106","Calcium silicate blocks","313711","Yes"
"unspsc","31371107","Shaped bricks","313711","Yes"
"unspsc","31371101","Mullite bricks","313711","Yes"
"unspsc","31371102","Sillimanite bricks","313711","Yes"
"unspsc","31371103","Acid resistant bricks","313711","Yes"
"unspsc","12","Chemicals including Bio Chemicals and Gas Materials","All","Yes"
"unspsc","15","Fuels and Fuel Additives and Lubricants and Anti corrosive Materials","All","Yes"
"unspsc","21","Farming and Fishing and Forestry and Wildlife Machinery and Accessories","All","Yes"
"unspsc","22","Building and Construction Machinery and Accessories","All","Yes"
"unspsc","13","Resin and Rosin and Rubber and Foam and Film and Elastomeric Materials","All","Yes"
"unspsc","20","Mining and Well Drilling Machinery and Accessories","All","Yes"
"unspsc","10","Live Plant and Animal Material and Accessories and Supplies","All","Yes"
"unspsc","14","Paper Materials and Products","All","Yes"
"unspsc","11","Mineral and Textile and Inedible Plant and Animal Materials","All","Yes"
"unspsc","23","Industrial Manufacturing and Processing Machinery and Accessories","All","Yes"
"unspsc","26","Power Generation and Distribution Machinery and Accessories","All","Yes"
"unspsc","24","Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies","All","Yes"
"unspsc","25","Commercial and Military and Private Vehicles and their Accessories and Components","All","Yes"
"unspsc","27","Tools and General Machinery","All","Yes"
"unspsc","40","Distribution and Conditioning Systems and Equipment and Components","All","Yes"
"unspsc","41","Laboratory and Measuring and Observing and Testing Equipment","All","Yes"
"unspsc","32","Electronic Components and Supplies","All","Yes"
"unspsc","39","Electrical Systems and Lighting and Components and Accessories and Supplies","All","Yes"
"unspsc","45","Printing and Photographic and Audio and Visual Equipment and Supplies","All","Yes"
"unspsc","44","Office Equipment and Accessories and Supplies","All","Yes"
"unspsc","49","Sports and Recreational Equipment and Supplies and Accessories","All","Yes"
"unspsc","50","Food Beverage and Tobacco Products","All","Yes"
"unspsc","43","Information Technology Broadcasting and Telecommunications","All","Yes"
"unspsc","47","Cleaning Equipment and Supplies","All","Yes"
"unspsc","46","Defense and Law Enforcement and Security and Safety Equipment and Supplies","All","Yes"
"unspsc","48","Service Industry Machinery and Equipment and Supplies","All","Yes"
"unspsc","60","Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies","All","Yes"
"unspsc","72","Building and Construction and Maintenance Services","All","Yes"
"unspsc","56","Furniture and Furnishings","All","Yes"
"unspsc","70","Farming and Fishing and Forestry and Wildlife Contracting Services","All","Yes"
"unspsc","73","Industrial Production and Manufacturing Services","All","Yes"
"unspsc","71","Mining and oil and gas services","All","Yes"
"unspsc","31","Manufacturing Components and Supplies","All","Yes"
"unspsc","30","Structures and Building and Construction and Manufacturing Components and Supplies","All","Yes"
"unspsc","42","Medical Equipment and Accessories and Supplies","All","Yes"
"unspsc","51","Drugs and Pharmaceutical Products","All","Yes"
"unspsc","54","Timepieces and Jewelry and Gemstone Products","All","Yes"
"unspsc","53","Apparel and Luggage and Personal Care Products","All","Yes"
"unspsc","55","Published Products","All","Yes"
"unspsc","52","Domestic Appliances and Supplies and Consumer Electronic Products","All","Yes"
"unspsc","93","Politics and Civic Affairs Services","All","Yes"
"unspsc","94","Organizations and Clubs","All","Yes"
"unspsc","81","Engineering and Research and Technology Based Services","All","Yes"
"unspsc","91","Personal and Domestic Services","All","Yes"
"unspsc","84","Financial and Insurance Services","All","Yes"
"unspsc","92","National Defense and Public Order and Security and Safety Services","All","Yes"
"unspsc","78","Transportation and Storage and Mail Services","All","Yes"
